Sprint_ID,Name,State,Start_Date,End_Date,Activated_Date,Complete_Date,Project_ID
4623,2015 Sprint 09 Studio,CLOSED,2015-04-25 00:00:41,2015-05-09 00:00:00,,2015-05-11 13:53:49,13
4624,2015 Sprint 08 Studio,CLOSED,2015-04-11 00:00:57,2015-04-25 00:00:00,,2015-04-30 19:41:45,13
4625,2015 Sprint 07 Studio,CLOSED,2015-03-30 15:42:00,2015-04-11 03:42:00,,2015-04-13 16:11:51,13
4626,2015 Sprint 06 Studio,CLOSED,2015-03-14 13:54:24,2015-03-28 00:00:00,,2015-03-30 03:40:17,13
4627,2015 Sprint 04 Studio,CLOSED,2015-02-14 02:39:48,2015-02-28 02:39:00,,2015-02-28 15:57:23,13
4628,2015 Sprint 03 Studio,CLOSED,2015-01-31 03:57:19,2015-02-14 02:30:00,,2015-02-14 02:39:22,13
4629,2015 Sprint 05 Studio,CLOSED,2015-02-28 15:57:11,2015-03-14 00:00:00,,2015-03-14 01:05:45,13
4630,2015 Sprint 02 Studio,CLOSED,2015-01-17 01:00:00,2015-01-31 02:00:00,,2015-01-31 03:37:36,13
4631,2015 Sprint 01 Studio,CLOSED,2015-01-02 17:30:00,2015-01-17 01:00:00,,2015-01-17 01:48:39,13
4632,2014 Sprint 25 Studio,CLOSED,2014-12-08 17:32:32,2014-12-20 02:32:00,,2014-12-20 01:48:42,13
4633,2014 Sprint 23 Studio,CLOSED,2014-11-10 17:30:47,2014-11-22 02:30:00,,2014-11-22 05:04:40,13
4634,2014 Sprint 24 Studio,CLOSED,2014-11-24 17:30:10,2014-12-06 02:55:00,,2014-12-07 19:06:36,13
4635,2014 Sprint 22 Studio,CLOSED,2014-10-27 15:59:36,2014-11-08 02:30:00,,2014-11-10 06:04:44,13
4636,2014 Sprint 21 Studio,CLOSED,2014-10-13 15:41:34,2014-10-25 01:41:00,,2014-10-25 02:09:35,13
4637,2014 Sprint 20 Studio,CLOSED,2014-09-29 17:05:08,2014-10-11 01:05:00,,2014-10-11 00:46:08,13
4638,2014 Sprint 19 Studio,CLOSED,2014-09-15 16:00:13,2014-09-27 01:00:00,,2014-09-29 14:02:53,13
4639,2014 Sprint 18 Studio,CLOSED,2014-09-02 16:08:00,2014-09-13 01:08:00,,2014-09-15 15:12:55,13
4640,2014 Sprint 17 Studio,CLOSED,2014-08-18 16:06:19,2014-08-30 02:06:00,,2014-09-02 07:05:00,13
4641,2014 Sprint 16 Studio,CLOSED,2014-08-04 16:36:42,2014-08-16 01:36:00,,2014-08-18 08:08:27,13
4642,2014 Sprint 15 Studio,CLOSED,2014-07-21 16:48:34,2014-08-02 01:48:00,,2014-08-02 03:11:07,13
4643,2014 Sprint 14 Studio,CLOSED,2014-07-07 21:58:33,2014-07-19 00:00:00,,2014-07-21 15:58:13,13
4644,2014 Sprint 13 Studio,CLOSED,2014-06-23 16:22:31,2014-07-04 00:00:00,,2014-07-05 09:54:33,13
4645,2014 Sprint 12 Studio,CLOSED,2014-06-09 15:05:33,2014-06-21 01:31:00,,2014-06-23 17:05:44,13
4646,2014 Sprint 11 Studio,CLOSED,2014-05-27 16:00:38,2014-06-07 01:00:00,,2014-06-09 14:52:16,13
4647,2014 Sprint 10 Studio,CLOSED,2014-05-12 16:00:00,2014-05-24 00:00:00,,2014-05-26 23:48:54,13
4648,2014 Sprint 09 Tooling,CLOSED,2014-04-28 15:43:24,2014-05-10 03:44:00,,2014-05-12 13:36:16,13
4649,2014 Sprint 08,CLOSED,2014-04-14 16:00:00,2014-04-26 02:36:00,,2014-04-28 15:27:03,13
4650,2014 Sprint 07,CLOSED,2014-03-31 14:31:35,2014-04-12 02:32:35,,2014-04-14 05:54:15,13
4651,2014 Sprint 06,CLOSED,2014-03-17 16:00:00,2014-03-31 02:29:00,,2014-03-31 14:27:58,13
4652,2014 Sprint 05,CLOSED,2014-03-03 18:55:29,2014-03-17 18:55:29,,2014-03-17 02:23:55,13
4653,2014 Sprint 03,CLOSED,2014-02-03 23:29:46,2014-02-16 23:29:46,,2014-02-27 21:07:49,13
4654,2014 Sprint 01,CLOSED,2014-01-06 22:45:17,2014-01-19 22:46:17,,2014-01-28 17:43:56,13
4655,2013 Sprint 26,CLOSED,2013-12-16 05:19:34,2013-12-30 05:19:34,,2014-01-07 17:15:59,13
4656,2013 Sprint 25,CLOSED,2013-12-02 22:12:56,2013-12-15 22:12:56,,2013-12-16 16:59:16,13
4657,2013 Sprint 24,CLOSED,2013-11-19 19:13:37,2013-12-01 19:13:37,,2013-12-03 18:22:18,13
4658,2013 Sprint 23,CLOSED,2013-11-04 23:11:22,2013-11-16 04:11:00,,2013-11-21 16:47:18,13
4659,2013 Sprint 22,CLOSED,2013-10-21 20:22:56,2013-11-03 21:23:56,,2013-11-21 16:47:06,13
4660,2013 Sprint 21,CLOSED,2013-10-08 00:24:28,2013-10-19 00:24:28,,2013-10-24 17:40:23,13
4661,2013 Sprint 20,CLOSED,2013-09-23 21:56:10,2013-10-07 00:01:10,,2013-10-08 19:26:08,13
4662,2013 Sprint 19,CLOSED,2013-09-09 22:34:05,2013-09-20 22:34:05,,2013-09-26 16:02:13,13
4663,2013 Sprint 18,CLOSED,2013-08-27 20:50:19,2013-09-06 20:49:19,,2013-09-26 16:02:06,13
4664,2013 Sprint 17,CLOSED,2013-08-14 00:48:00,2013-08-24 00:48:00,,2013-09-26 16:01:57,13
4665,2013 Sprint 16,CLOSED,2013-07-30 23:54:12,2013-08-12 23:54:12,,2013-09-26 16:01:49,13
4666,2013 Sprint 15,CLOSED,2013-07-16 15:31:18,2013-07-29 15:31:18,,2013-09-26 16:01:41,13
4667,2013 Sprint 14,CLOSED,2013-07-02 20:29:00,2013-07-15 20:29:00,,2013-09-26 16:01:32,13
4668,Release 3.0.0,CLOSED,2012-09-27 05:26:47,2012-10-08 20:05:00,,2012-12-20 17:03:19,13
4669,2018 Sprint 19 SDK,CLOSED,2018-09-09 21:02:56,2018-09-23 21:02:00,,2018-09-23 22:28:11,13
